"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"100","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 07:32:30","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"101","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 07:09:30","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"102","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 07:03:47","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"103","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 07:01:13","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"104","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 06:52:24","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"105","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 06:48:31","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"106","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 06:40:08","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"107","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 06:24:16","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"108","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 06:15:33","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"109","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 06:05:56","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"110","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 05:52:58","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"111","RT @lakhinathan: Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took charge. Bu","2018-08-28 05:36:19","TRUE","26","0","0","Environment","Tamil Nadu","India",TRUE
"112","Tamil Nadu's Dravidian major DMK gets its new leader after 50 years. Crackers went up the air as @mkstalin took cha  ","2018-08-28 05:34:39","FALSE","26","222","0","Environment","Tamil Nadu","India",FALSE
