"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"59","""Between 1990 and 2016, West Bengal lost 99 sq km land due to coastal erosion.""  ","2018-09-01 17:14:00","FALSE","4","5","-2","Environment","West Bengal","India",FALSE
"60","West Bengal, where erosion leads to land loss  ","2018-09-01 14:23:19","FALSE","0","0","-1","Environment","West Bengal","India",TRUE
"61","West Bengal, where erosion leads to land loss  ","2018-09-01 12:55:07","FALSE","0","0","-1","Environment","West Bengal","India",TRUE
"62","West Bengal, where erosion leads to land loss  ","2018-09-01 12:36:05","FALSE","0","0","-1","Environment","West Bengal","India",TRUE
"63","West Bengal, where erosion leads to land loss - The Hindu  ","2018-09-01 12:10:11","FALSE","0","0","-1","Environment","West Bengal","India",TRUE
"64","@ADB_HQ issues $245 million in funding to improve access to water in WestBengal waterscarcity  ","2018-08-31 11:51:30","FALSE","0","0","0","Environment","West Bengal","India",FALSE
"65","RT @SwamiShraddhana: Glimpses of Rudra Puja in Shravan maas West Bengal blissful experiences purifying energy grateful to Gurudev @SriSri h","2018-08-30 07:20:37","TRUE","3","0","2","Environment","West Bengal","India",TRUE
"66","RT @SwamiShraddhana: Glimpses of Rudra Puja in Shravan maas West Bengal blissful experiences purifying energy grateful to Gurudev @SriSri h","2018-08-29 15:56:29","TRUE","3","0","2","Environment","West Bengal","India",TRUE
"67","Glimpses of Rudra Puja in Shravan maas West Bengal blissful experiences purifying energy grateful to Gurudev @SriSri  ","2018-08-29 15:15:45","FALSE","3","18","2","Environment","West Bengal","India",FALSE
"68","For fellow energy politics nerds: Meera Mahadevan shows that West Bengal's govt rewards swing constituencies after  ","2018-08-27 14:49:26","FALSE","0","1","0","Environment","West Bengal","India",FALSE
"69","RT @EINRenewables: West Bengal governmentpromoting renewable energy sources: CM Mamata Banerjee  ","2018-08-26 12:10:12","TRUE","1","0","0","Environment","West Bengal","India",FALSE
"70","West Bengal governmentpromoting renewable energy sources: CM Mamata Banerjee  ","2018-08-26 12:00:58","FALSE","1","0","0","Environment","West Bengal","India",FALSE
"71","-    ,    ","2018-08-26 08:15:32","FALSE","0","0","0","Environment","West Bengal","India",FALSE
