"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"104","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-02 10:34:47","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"105","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-02 09:54:19","TRUE","85","0","0","Environment","Maharashtra","India",FALSE
"106","RT @vishwas_01: Plastic in municipal solid waste is down by 50 per cent: Anil Diggikar, Maharashtra Environment Dept Secretary in an interv","2018-09-02 09:43:53","TRUE","4","0","0","Environment","Maharashtra","India",FALSE
"107","Supreme Court vide its order dated 31 /08/18 stayed all constructions in Maharashtra for not framing policy of Sol  ","2018-09-02 09:31:19","FALSE","2","3","1","Environment","Maharashtra","India",FALSE
"108","RT @aparanjape: Plastic in municipal solid waste is down by 50 per cent: Maharashtra Environment Dept Secretary  ","2018-09-02 09:24:32","TRUE","62","0","0","Environment","Maharashtra","India",FALSE
"109","@Dev_Fadnavis Honorable CM Maharashtra,SC stays all construction in state, this was the news in all news papers tod  ","2018-09-02 09:15:37","FALSE","0","0","1","Environment","Maharashtra","India",FALSE
"110","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-02 08:40:04","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"111","RT @SgraoN: This shall be the treatment at TelanganaRERA for AliensFraud type builders N RealEstateMafia NoHIRAOnlyRERA

 ","2018-09-02 07:29:00","TRUE","6","0","0","Environment","Maharashtra","India",TRUE
"112","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-02 07:16:12","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"113","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-02 07:02:25","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"114","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-02 06:49:08","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"115","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-02 06:25:46","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
"116","RT @hi_paresh: Supreme Court slams 3 states (BJP ruled Maharashtra, MP, Uttarakhand) &amp; stops all construction activities because these stat","2018-09-02 04:56:18","TRUE","33","0","1","Environment","Maharashtra","India",TRUE
"117","RT @SgraoN: This shall be the treatment at TelanganaRERA for AliensFraud type builders N RealEstateMafia NoHIRAOnlyRERA

 ","2018-09-02 04:52:38","TRUE","6","0","0","Environment","Maharashtra","India",TRUE
"118","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-02 04:43:55","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"119","RT @CNBCTV18Live: In a major blow to real estate companies, the Supreme Court has banned further construction in Maharashtra &amp; select other","2018-09-02 04:43:45","TRUE","85","0","0","Environment","Maharashtra","India",TRUE
"120","RT @vishwas_01: Plastic in municipal solid waste is down by 50 per cent: Anil Diggikar, Maharashtra Environment Dept Secretary in an interv","2018-09-02 03:01:18","TRUE","4","0","0","Environment","Maharashtra","India",TRUE
"121","RT @vishwas_01: Plastic in municipal solid waste is down by 50 per cent: Anil Diggikar, Maharashtra Environment Dept Secretary in an interv","2018-09-02 02:48:29","TRUE","4","0","0","Environment","Maharashtra","India",TRUE
"122","RT @prithvrj: This ban on all construction activity in Maharashtra will throw thousands of workers out of jobs for no fault of theirs. Busi","2018-09-02 02:47:37","TRUE","28","0","-1","Environment","Maharashtra","India",TRUE
