"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"114","More educational institutes are adopting solar energy in India. Jinko Solar Panels installed at India's St. Xavier'  ","2018-08-27 11:08:22","FALSE","1","4","0","Environment","Punjab","India",FALSE
"115","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 10:43:52","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"116","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 10:10:05","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"117","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 07:24:54","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"118","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 07:15:52","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"119","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 05:33:28","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"120","ETEnergyworld | Punjab state power minister to meet city bizmen on Thursday  ","2018-08-27 05:30:25","FALSE","0","0","0","Environment","Punjab","India",FALSE
"121","ETEnergyworld | Punjab state power minister to meet city bizmen on Thursday  ","2018-08-27 05:30:24","FALSE","0","0","0","Environment","Punjab","India",TRUE
"122","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 05:18:37","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"123","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 04:19:23","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"124","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 03:55:14","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"125","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 03:43:58","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"126","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 03:32:26","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"127","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 03:16:12","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"128","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 03:12:12","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"129","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-27 01:40:58","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"130","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 23:51:27","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"131","@MSalmanAli96 On energy, how many mwatts added in the gird in punjab vs.. Kpk. -ve in kp. 
On education, you will f  ","2018-08-26 22:35:27","FALSE","0","0","0","Environment","Punjab","India",FALSE
"132","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 18:23:47","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"133","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 17:30:38","TRUE","76","0","-2","Environment","Punjab","India",TRUE
"134","RT @AAPPunjab: AAP Punjab's fight is with drug mafia, sand mafia, education mafia and the corrupted system, we shouldn't waste our energy b","2018-08-26 17:24:04","TRUE","76","0","-2","Environment","Punjab","India",TRUE
