"","ttext","date","isretweet","retweetcount","favoritecount","score","product","city","country","duplicate"
"77","RT @moneycontrolcom: RInfra had this week announced completion of the sale of its entire Mumbai energy business to Adani Transmission for R","2018-08-31 20:19:38","TRUE","7","0","0","Environment","Maharashtra","India",TRUE
"78","ETEnergyworld | Reliance Infrastructure settles Rs 2,640 crore Maharashtra government due  ","2018-08-31 20:00:41","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"79","ETEnergyworld | Reliance Infrastructure settles Rs 2,640 crore Maharashtra government due  ","2018-08-31 20:00:38","FALSE","0","0","0","Environment","Maharashtra","India",TRUE
"80","RT @moneycontrolcom: RInfra had this week announced completion of the sale of its entire Mumbai energy business to Adani Transmission for R","2018-08-31 19:47:34","TRUE","7","0","0","Environment","Maharashtra","India",TRUE
"81","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-08-31 19:20:06","TRUE","10","0","0","Environment","Maharashtra","India",TRUE
"82","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-08-31 18:47:32","TRUE","10","0","0","Environment","Maharashtra","India",TRUE
"83","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-08-31 18:42:59","TRUE","10","0","0","Environment","Maharashtra","India",TRUE
"84","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-08-31 18:32:35","TRUE","10","0","0","Environment","Maharashtra","India",TRUE
"85","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-08-31 18:28:18","TRUE","10","0","0","Environment","Maharashtra","India",TRUE
"86","RT @goyalsanjeev: And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts to 10","2018-08-31 18:22:27","TRUE","10","0","0","Environment","Maharashtra","India",TRUE
"87","And bigger rub is that Ambani sold its Mumbai Energy business to Adani for 18,000 crores quietly..... with no cuts  ","2018-08-31 18:20:31","FALSE","10","9","0","Environment","Maharashtra","India",FALSE
"88","RT @moneycontrolcom: RInfra had this week announced completion of the sale of its entire Mumbai energy business to Adani Transmission for R","2018-08-31 17:09:16","TRUE","7","0","0","Environment","Maharashtra","India",TRUE
"89","RInfra had this week announced completion of the sale of its entire Mumbai energy business to Adani Transmission fo  ","2018-08-31 17:05:13","FALSE","7","11","0","Environment","Maharashtra","India",FALSE
"90","Reliance Infrastructure settles Rs 2,640 crore Maharashtra government due
 ","2018-08-31 14:54:22","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"91","Plan afoot to install floating solar panels in dams in Maharashtra  ","2018-08-31 12:34:51","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
"92","10th Maharashtra bord science 2 CHP5 TOWARD GREEN ENERGY Solar Cell Exaplanation in (hindi)  ","2018-08-31 10:05:07","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"93","10th Maharashtra bord science 2 CHP5 TOWARD GREEN ENERGY Solar Cell Exaplanation in (hindi)  ","2018-08-31 10:05:07","FALSE","0","1","0","Environment","Maharashtra","India",TRUE
"94","Mytrah Energy commissions 103.5 Kw rooftop solar power project in Maharashtra
@MytrahEnergy
@suretechnagpur  ","2018-08-31 08:32:55","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"95"," : Business News, Stock Market, GST, Real Estate - Maharashtra Times  ","2018-08-31 07:05:49","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"96","RT @BambalShrikant: Shrikant Bambal: Energy Minister Chandrasekharjee Bawankule traveled from CST to Mulund local time for inspection of Lo","2018-08-31 06:51:17","TRUE","2","0","0","Environment","Maharashtra","India",FALSE
"97","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-31 03:06:09","TRUE","9","0","0","Environment","Maharashtra","India",FALSE
"98","  ;    ","2018-08-30 15:04:00","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"99","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-30 14:46:24","TRUE","9","0","0","Environment","Maharashtra","India",TRUE
"100","RT @mataonline:   ;  
 ","2018-08-30 14:42:06","TRUE","2","0","0","Environment","Maharashtra","India",FALSE
"101","RT @0502Veer: GHG emissions due to transport is third highest in country. But our Maharashtra govt. doesn't look at all. Single EEH contrib","2018-08-30 14:27:13","TRUE","9","0","0","Environment","Maharashtra","India",TRUE
"102","  ;  
 ","2018-08-30 14:25:59","FALSE","2","2","0","Environment","Maharashtra","India",FALSE
"103","  ;    ","2018-08-30 14:13:54","FALSE","0","0","0","Environment","Maharashtra","India",TRUE
"104","  ;    ","2018-08-30 14:12:39","FALSE","0","0","0","Environment","Maharashtra","India",TRUE
"105","RT @cbawankule: various Renewable Energy Projects in Maharashtra were the major topics for the discussion. Also, had a discussion on provid","2018-08-30 08:53:38","TRUE","6","0","0","Environment","Maharashtra","India",FALSE
"106","RT @BambalShrikant: Shrikant Bambal: Energy Minister Chandrasekharjee Bawankule traveled from CST to Mulund local time for inspection of Lo","2018-08-30 08:44:27","TRUE","2","0","0","Environment","Maharashtra","India",TRUE
"107","Shrikant Bambal: Energy Minister Chandrasekharjee Bawankule traveled from CST to Mulund local time for inspection o  ","2018-08-30 08:44:06","FALSE","2","4","0","Environment","Maharashtra","India",FALSE
"108","RT @cbawankule: various Renewable Energy Projects in Maharashtra were the major topics for the discussion. Also, had a discussion on provid","2018-08-30 06:05:07","TRUE","6","0","0","Environment","Maharashtra","India",TRUE
"109","@RajKSinghIndia 
Ask
@cbawankule 
Enrgy minister maharashtra
for resolving issue of energy meters as 4lakh new powe  ","2018-08-30 04:14:33","FALSE","0","0","-1","Environment","Maharashtra","India",FALSE
"110","RT @cbawankule: various Renewable Energy Projects in Maharashtra were the major topics for the discussion. Also, had a discussion on provid","2018-08-29 15:35:59","TRUE","6","0","0","Environment","Maharashtra","India",TRUE
"111","Maharashtra: Amnesty scheme for industrial consumers has few takers ETEnergyworld  ","2018-08-29 13:52:23","FALSE","0","0","0","Environment","Maharashtra","India",FALSE
"112","RT @cbawankule: various Renewable Energy Projects in Maharashtra were the major topics for the discussion. Also, had a discussion on provid","2018-08-29 12:09:10","TRUE","6","0","0","Environment","Maharashtra","India",TRUE
"113","various Renewable Energy Projects in Maharashtra were the major topics for the discussion. Also, had a discussion o  ","2018-08-29 09:17:25","FALSE","6","9","0","Environment","Maharashtra","India",FALSE
"114","maharashtra powercuts electricity_board electricity pune govt development india energy  ","2018-08-29 08:58:22","FALSE","0","1","0","Environment","Maharashtra","India",FALSE
